review_id	sentiment	label_id	input_ids	review_body	date
773	-1	0	[0, 10431, 38076, 33402, 90, 849, 28568, 2192, 849, 5320, 6368, 68, 5383, 37704, 374, 5, 97, 865, 6, 5, 138, 1167, 812, 13, 55, 87, 654, 153, 1932, 148, 5, 297, 6, 149, 5, 940, 13133, 9, 10, 20457, 1591, 7821, 5206, 11, 291, 1922, 13, 3330, 4, 245, 153, 849, 417, 3937, 2726, 6, 5244, 2054, 1555, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	#PrivateDebt #Equities #Stocks $BIOX On the other hand, the company issued capital for more than 50 million dollars during the quarter, through the private placement of a convertible note maturing in 2023 for 42.5 million #dollars, Argentina http …	2022-09-24T02:50:14Z
3796	0	1	[0, 13963, 787, 12105, 1534, 17776, 18, 68, 250, 591, 574, 737, 5, 3968, 721, 655, 116, 50118, 50118, 1629, 3367, 325, 701, 1453, 50118, 1629, 6617, 325, 923, 452, 50118, 34437, 1629, 4419, 325, 11, 1963, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"RT @user Is Buffett's $AAPL position the greatest trade ever?

$36 billion cost basis
$92 billion value today
~$56 billion in profit…"	2022-09-24T02:50:14Z
3168	0	1	[0, 1039, 12105, 359, 3914, 131, 5, 1455, 28665, 74, 101, 7, 342, 68, 2620, 1301, 487, 11, 2878, 122, 359, 3914, 131, 2703, 4852, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	@user &amp; the present admin would like to put $AMZN in jail now &amp; require bail.	2022-09-24T02:50:14Z
278	1	2	[0, 1185, 64, 185, 4632, 15, 68, 250, 591, 574, 8, 68, 347, 11859, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	You can take profits on $AAPL and $CVS	2022-09-24T02:50:14Z
448	1	2	[0, 13963, 787, 12105, 787, 12105, 31906, 141, 3064, 451, 68, 3134, 100, 68, 387, 2562, 68, 2076, 2371, 32, 13241, 68, 1301, 448, 150, 8, 1800, 68, 597, 6372, 487, 68, 9822, 448, 68, 3411, 7454, 30066, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user @user Funny how falling companies $DAI $BAC $ERIC are banning $ZM while and successful $FIVN $CRM $ORCL endorsing…	2022-09-24T02:50:14Z
665	-1	0	[0, 13963, 787, 12105, 849, 293, 1215, 506, 787, 155, 2619, 795, 912, 7, 2107, 1225, 4, 541, 114, 1095, 765, 6612, 112, 999, 323, 7, 2056, 134, 849, 4182, 68, 4182, 1178, 849, 4182, 1497, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user #es_f @ 3200 lower stop to 3211.30 if stay short till 1 star support to zone1 #sp $spx #sp500 http	2022-09-24T02:50:14Z
3393	0	1	[0, 13963, 787, 12105, 68, 1864, 1864, 1864, 96, 3677, 876, 1209, 1864, 1864, 3101, 6, 3265, 112, 28316, 14718, 35, 9654, 601, 68, 23821, 24513, 23, 5, 12738, 35, 35014, 787, 68, 406, 4, 4429, 1954, 365, 33275, 384, 100, 131, 8526, 45946, 23821, 4, 3669, 646, 401, 73, 306, 73, 24837, 6, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user $QQQ Invesco QQQ Trust, Series 1 Option Alert: Jul 17 $235 Calls at the Ask: 2500 @ $7.52 vs 11396 OI; Ref=$235.08 [6/4/2020,…	2022-09-24T02:50:14Z
4099	0	1	[0, 13963, 787, 12105, 1257, 18, 308, 1775, 21032, 8053, 40, 712, 819, 8, 7280, 476, 4850, 6, 610, 219, 208, 8508, 5186, 161, 734, 2362, 16047, 648, 4, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user Apple's own Mac CPU chips will increase performance and decrease power consumption, Johny Srouji says...no specifics yet.…	2022-09-24T02:50:14Z
855	-1	0	[0, 10431, 5320, 6368, 30, 2751, 268, 4, 13061, 6, 11440, 30, 4119, 2013, 111, 38021, 5850, 53, 393, 2435, 4, 50118, 3684, 198, 201, 6378, 14827, 4, 50118, 45106, 5, 499, 30, 5, 375, 4, 50118, 21001, 536, 5, 16140, 21, 2471, 4, 50118, 50118, 10431, 27066, 16625, 44280, 849, 19746, 405, 9946, 1437, 50118, 10431, 11632, 11465, 50118, 1629, 495, 2889, 68, 4186, 1000, 68, 4186, 975, 68, 1864, 1864, 1864, 68, 100, 29395, 68, 2685, 8272, 68, 22687, 68, 250, 591, 574, 68, 2620, 1301, 487, 68, 31668, 3134, 68, 12048, 1000, 68, 534, 9332, 534, 849, 597, 9298, 849, 387, 9298, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"#Stocks by Rockers. Rush, lyrics by Peart - Lessons taught but never learned.
All around us anger burns.
Guide the future by the past.
Long ago the mold was cast.

#knowyourlevels #makeitrain 
#patience
$DIA $SPX $SPY $QQQ $IWM $TSLA $FB $AAPL $AMZN $NVDA $NFLX $GOOG #FANG #BANG"	2022-09-24T02:50:14Z
1606	0	1	[0, 38624, 1614, 5602, 35, 68, 495, 31578, 6, 68, 10020, 495, 787, 12105, 35290, 448, 134, 25256, 33661, 352, 1388, 7, 213, 149, 5, 5645, 72, 50118, 50118, 12, 947, 19377, 131, 44, 48, 46577, 68, 534, 20245, 89, 16, 10, 122, 849, 20692, 4031, 13, 24, 4, 1806, 32, 7182, 5435, 81, 1235, 7, 120, 5, 3031, 2166, 8497, 17, 46, 50118, 50118, 1629, 428, 6412, 68, 267, 417, 68, 15453, 68, 267, 1685, 68, 438, 68, 282, 991, 68, 27122, 1178, 68, 9996, 705, 68, 1178, 13491, 68, 705, 3181, 68, 257, 658, 68, 16235, 687, 417, 68, 19424, 68, 4339, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Guy Adami: $DXY, $GLD @user ""#M1MoneySupply continues to go through the roof.""

-&gt; “Physical $GOLD there is a now #premium for it. People are tripping over themselves to get the actual physical commodity”

$baba $jd $gs $jpm $c $nem $gdx $slv $xlf $vix $uup $eurusd $ubs $ms http"	2022-09-24T02:50:14Z
369	-1	0	[0, 13963, 787, 12105, 208, 947, 3914, 131, 510, 1764, 35, 19271, 12, 90, 10082, 2669, 849, 176, 22601, 25, 971, 844, 1787, 27340, 4024, 68, 4186, 1000, 874, 974, 1096, 4, 50118, 50118, 170, 32, 122, 2494, 5, 974, 698, 7321, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"RT @user S&amp;P 500: Counter-trend rally #2 stalls as 2820 supply imbalance drove $SPX below 2750.

We are now watching the 2710 ke…"	2022-09-24T02:50:14Z
346	1	2	[0, 13963, 787, 12105, 20, 556, 316, 12, 2151, 221, 73, 717, 1750, 13, 68, 4186, 1000, 9, 733, 4, 398, 16, 157, 1065, 5, 195, 12, 180, 674, 36, 1549, 4, 466, 43, 8, 5, 158, 12, 180, 674, 36, 996, 4, 176, 322, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user The forward 12-month P/E ratio for $SPX of 21.8 is well above the 5-year average (16.9) and the 10-year average (15.2). http	2022-09-24T02:50:14Z
419	1	2	[0, 11428, 7878, 4228, 1577, 13216, 14505, 2843, 4, 5208, 13, 111, 4956, 4, 288, 181, 7418, 6, 746, 13, 452, 2055, 30487, 6405, 4, 288, 181, 7418, 787, 12105, 14918, 274, 47808, 479, 1039, 33011, 8773, 387, 7150, 366, 787, 12105, 849, 44675, 139, 849, 13364, 1178, 849, 41108, 479, 1039, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Closed Buy XTIUSD 38.98 for -72.0 pips, total for today +21894.0 pips @user VIP Follower .@JoseDavidBurgos @user #crypto #forex #stocks .@	2022-09-24T02:50:14Z
1060	1	2	[0, 13963, 787, 12105, 598, 535, 7, 13595, 5, 849, 33509, 20028, 14477, 259, 16, 5, 476, 9, 1921, 13, 787, 12105, 7, 2229, 1781, 61, 680, 849, 29, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user To continue to expose the #FederalReserve here is the power of attorney for @user to purchase assets which include #s…	2022-09-24T02:50:14Z
1504	0	1	[0, 13963, 787, 12105, 849, 90, 38133, 6335, 43814, 8103, 9085, 23133, 849, 16822, 21077, 6355, 33, 450, 10, 23490, 71, 5, 2557, 849, 6335, 43814, 1646, 4817, 4, 125, 25, 1283, 31, 258, 5, 849, 19065, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user #tcbCOVID 📈 #StockPrices have seen a resurgence after the initial #COVID19 shock. But as evidence from both the #Great…	2022-09-24T02:50:14Z
543	1	2	[0, 1106, 210, 1881, 15296, 68, 7779, 6, 68, 6621, 2911, 6, 68, 37379, 1178, 6, 68, 10111, 6, 68, 8729, 6, 68, 2794, 2506, 850, 64, 28, 2162, 4, 152, 32, 269, 6162, 53, 5801, 16, 505, 4, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	If market condition improves $dis, $aapl, $fdx, $cost, $cat, $de strike prices can be bought. This are really cheap but timing is important. http	2022-09-24T02:50:14Z
4894	0	1	[0, 12667, 1187, 571, 42543, 6800, 1437, 68, 13548, 717, 68, 13556, 530, 68, 10237, 6006, 68, 487, 6454, 68, 8827, 68, 565, 6570, 68, 3439, 10729, 68, 104, 20954, 68, 6454, 998, 787, 2054, 849, 10781, 12667, 8423, 849, 41108, 849, 9607, 620, 1242, 16299, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Trndg ↗  $NETE $OSTK $SHLL $NIO $BE $TME $PAGS $SVM $IO website @ http #DayTrading #stocks #stockstotrade	2022-09-24T02:50:14Z
687	-1	0	[0, 13963, 787, 12105, 31804, 596, 1838, 40, 1597, 4, 68, 12436, 591, 68, 22687, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user Exactly why Instagram will die. $SNAP $FB	2022-09-24T02:50:14Z
994	1	2	[0, 1629, 329, 1499, 166, 33, 12333, 10, 20228, 1430, 11, 5, 22221, 39994, 13, 525, 2485, 163, 3290, 36370, 1258, 6, 234, 4, 250, 4, 23, 1437, 2054, 5423, 15417, 4526, 5123, 13, 55, 335, 50118, 10431, 4014, 13181, 104, 849, 3399, 3223, 50118, 30383, 15417, 4526, 4885, 35, 6560, 288, 3506, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"$zion We have detected a noticeable rise in the Zeitgeist for Zions Bancorporation, N.A. at  http DataSwarm Markets for more information
#STOCKS #NASDAQ
DataSwarm ref: 101065"	2022-09-24T02:50:14Z
353	-1	0	[0, 13963, 787, 12105, 152, 16, 141, 38, 192, 68, 1723, 235, 122, 734, 36429, 1173, 9415, 223, 68, 246, 28503, 479, 20, 2789, 47, 490, 110, 765, 7, 14, 2056, 6, 5, 357, 1423, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user This is how I see $ES right now...bearish bias under $3232 . The closer you open your short to that zone, the better y…	2022-09-24T02:50:14Z
2612	0	1	[0, 10431, 1723, 1215, 597, 155, 10213, 4, 2545, 16, 22, 13500, 923, 113, 7, 5, 68, 4186, 1000, 1055, 593, 307, 23, 155, 21948, 4, 5677, 50118, 50118, 13082, 640, 90, 4, 876, 73, 22447, 176, 1343, 597, 6972, 36920, 725, 50118, 10431, 32987, 534, 1115, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"#ES_F 3120.75 is ""fair value"" to the $SPX cash close Wednesday at 3122.87

https://t.co/ZA2qFUTbfH
#CashGap"	2022-09-24T02:50:14Z
1981	0	1	[0, 9167, 1543, 32640, 8, 3672, 4713, 10351, 226, 417, 50118, 10431, 9167, 1543, 22117, 849, 9167, 1543, 1437, 50118, 48641, 15, 195, 212, 392, 2760, 35, 23, 26022, 50118, 347, 7629, 35, 10088, 4, 2545, 50118, 10653, 14307, 23, 595, 672, 2107, 207, 11, 1437, 706, 12014, 10046, 50118, 10431, 16822, 90, 1242, 16299, 849, 16822, 620, 1722, 11175, 849, 5320, 6368, 1437, 849, 5320, 6368, 1121, 5532, 849, 5320, 6368, 849, 9607, 2989, 849, 9607, 9433, 23189, 849, 16822, 12667, 8423, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Adani Ports and Special Economic Zone Ld
#AdaniPort #Adani 
Recommended on 5th May 2020: at 265
CMP: 350.75
Profit at current level 32% in  24 Trading Days
#Stocktotrade #Stockstowatch #Stocks  #StocksInNews #Stocks #stockmarket #stockinfocus #StockTrading http"	2022-09-24T02:50:14Z
17	1	2	[0, 13963, 787, 12105, 9385, 849, 717, 28267, 1301, 495, 849, 35996, 42233, 281, 359, 3914, 131, 849, 43997, 43932, 16, 5198, 122, 328, 50118, 50118, 2481, 5334, 35209, 849, 10653, 14307, 11, 7383, 360, 328, 50118, 50118, 10431, 21941, 849, 717, 2492, 849, 28160, 495, 849, 25256, 849, 34439, 1178, 1174, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"RT @user Latest #EURNZD #TradeIdeas &amp; #TechnicalAnalysis is FREE now!

2686 pip #Profit in 82 days!

#Euro #EUR #NZD #Money #Forex…"	2022-09-24T02:50:14Z
316	-1	0	[0, 41858, 45915, 68, 21738, 1437, 50118, 713, 1326, 1099, 6, 1331, 23, 68, 3414, 4, 612, 1437, 50118, 21031, 27448, 35, 68, 3706, 4, 5339, 1437, 50118, 22174, 19700, 35, 68, 3414, 4, 3414, 1437, 50118, 35996, 19, 201, 35, 13082, 640, 90, 4, 876, 73, 179, 267, 565, 288, 5756, 30751, 347, 1437, 50118, 1629, 2685, 8272, 68, 4186, 975, 68, 250, 591, 574, 849, 34439, 1178, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Target Locked $KO 
This looks bad, sell at $49.00 
Take Profit: $47.71 
Stop Loss: $49.49 
Trade with us:https://t.co/injT0PPxiC 
$TSLA $SPY $AAPL #Forex http"	2022-09-24T02:50:14Z
4479	0	1	[0, 13963, 787, 12105, 68, 22687, 968, 359, 3914, 131, 44883, 6184, 2055, 364, 104, 9482, 6, 29523, 2580, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	RT @user $FB Cup &amp; Handle pattern + eSIX, Targets http	2022-09-24T02:50:14Z
974	-1	0	[0, 15243, 5, 1233, 2991, 94, 296, 8, 273, 6, 5, 13568, 2904, 9, 5, 208, 947, 3914, 131, 510, 1764, 16, 202, 13762, 4, 4041, 10, 1233, 1874, 874, 5, 94, 614, 36, 565, 176, 43, 23, 974, 2036, 332, 74, 253, 5, 13568, 2904, 4, 50118, 10431, 4182, 1497, 849, 9607, 12829, 849, 17559, 12829, 849, 16822, 14773, 46856, 24837, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"Despite the significant decline last Thursday and Friday, the upward trend of the S&amp;P 500 is still intact. Only a significant drop below the last low (T2) at 2722 points would end the upward trend.
#sp500 #stockmarkets #bullmarkets #StockMarketCrash2020 http"	2022-09-24T02:50:14Z
506	-1	0	[0, 133, 613, 29, 32, 92, 13, 162, 4, 2612, 116, 68, 35826, 597, 16, 23, 323, 6, 8, 248, 6850, 1954, 4, 68, 4186, 1000, 16, 2778, 614, 4, 1209, 176, 1107, 1158, 42, 186, 40, 28, 38909, 6, 53, 38, 1985, 51, 2669, 1010, 6, 2085, 19, 5, 2337, 25, 17069, 456, 4, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The financials are new for me. Why? $XLF is at support, and RSI vs. $SPX is extremely low. Q2 earnings starting this week will be lousy, but I suspect they rally soon, maybe with the Fed as catalyst again. http	2022-09-24T02:50:14Z
3478	0	1	[0, 19065, 186, 18, 253, 81, 23, 849, 6997, 11839, 6997, 2606, 1723, 68, 22687, 28065, 1389, 19, 2526, 810, 16467, 6, 1230, 17145, 9370, 4, 2054, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Great week's end over at #TRICKTRADES $FB respecting levels with standard risk beautifully, daily nut accomplished. http	2022-09-24T02:50:14Z
